,ID,Date,TEMP,pH,TURB,FECALCOLI,NO3N,TP,Label,WQI
9993,2001-07-05IND00059,2001-07-05,10.0,92.0,84.0,13.0,97.0,98.0,2,58.83870967741935
9994,2001-07-05IND00071,2001-07-05,89.0,67.0,84.0,53.0,97.0,98.0,3,77.46774193548386
9995,2001-07-08IND00012,2001-07-08,10.0,67.0,84.0,71.0,97.0,97.0,2,69.25806451612901
9996,2001-07-08IND00070,2001-07-08,10.0,93.0,68.0,71.0,97.0,95.0,3,71.58064516129032
9997,2001-07-09IND00001,2001-07-09,10.0,67.0,68.0,63.0,97.0,98.0,2,65.24193548387096
9998,2001-07-09IND00069,2001-07-09,10.0,90.0,76.0,80.0,97.0,95.0,3,74.4032258064516
9999,2001-07-10IND00030,2001-07-10,10.0,82.0,84.0,98.0,97.0,98.0,3,78.99999999999999
10000,2001-07-10IND00031,2001-07-10,0.0,67.0,84.0,37.0,97.0,98.0,2,58.98387096774193
10001,2001-07-10IND00032,2001-07-10,0.0,93.0,84.0,98.0,97.0,98.0,3,79.33870967741933
10002,2001-07-10IND00037,2001-07-10,12.0,93.0,84.0,53.0,97.0,95.0,2,69.32258064516127
10003,2001-07-11IND00009,2001-07-11,15.0,82.0,84.0,98.0,97.0,98.0,3,79.80645161290322
10004,2001-07-11IND00010,2001-07-11,15.0,67.0,84.0,80.0,97.0,98.0,3,72.49999999999999
10005,2001-07-11IND00013,2001-07-11,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10006,2001-07-11IND00036,2001-07-11,10.0,82.0,84.0,63.0,97.0,97.0,2,69.85483870967741
10007,2001-07-11IND00072,2001-07-11,0.0,82.0,57.0,98.0,97.0,98.0,3,73.9032258064516
10008,2001-07-12IND00017,2001-07-12,12.0,90.0,84.0,63.0,97.0,98.0,3,71.70967741935483
10009,2001-07-12IND00019,2001-07-12,12.0,90.0,84.0,53.0,97.0,98.0,2,69.1290322580645
10010,2001-07-12IND00026,2001-07-12,89.0,82.0,84.0,27.0,97.0,98.0,3,73.41935483870967
10011,2001-07-12IND00028,2001-07-12,0.0,47.0,84.0,53.0,97.0,97.0,2,59.451612903225794
10012,2001-07-12IND00038,2001-07-12,12.0,92.0,48.0,98.0,97.0,98.0,3,76.4516129032258
10013,2001-07-13IND00018,2001-07-13,12.0,92.0,84.0,53.0,97.0,98.0,2,69.48387096774192
10014,2001-07-13IND00051,2001-07-13,0.0,67.0,84.0,22.0,97.0,98.0,2,55.11290322580645
10015,2001-07-14IND00014,2001-07-14,10.0,93.0,84.0,98.0,97.0,98.0,3,80.9516129032258
10016,2001-07-14IND00053,2001-07-14,10.0,92.0,84.0,98.0,97.0,98.0,3,80.77419354838707
10017,2001-07-14IND00054,2001-07-14,10.0,90.0,84.0,98.0,97.0,98.0,3,80.41935483870967
10018,2001-07-17IND00029,2001-07-17,12.0,0.0,57.0,22.0,97.0,98.0,1,41.677419354838705
10019,2001-07-19IND00011,2001-07-19,15.0,82.0,84.0,53.0,97.0,98.0,2,68.19354838709677
10020,2001-07-19IND00039,2001-07-19,15.0,67.0,84.0,98.0,97.0,98.0,3,77.14516129032256
10021,2001-07-20IND00033,2001-07-20,18.0,82.0,84.0,45.0,97.0,98.0,2,66.61290322580643
10022,2001-07-20IND00034,2001-07-20,15.0,82.0,84.0,45.0,97.0,98.0,2,66.1290322580645
10023,2001-07-20IND00041,2001-07-20,12.0,93.0,84.0,27.0,97.0,98.0,2,62.9516129032258
10024,2001-07-20IND00050,2001-07-20,0.0,82.0,84.0,53.0,97.0,98.0,2,65.77419354838709
10025,2001-07-21IND00020,2001-07-21,12.0,93.0,84.0,27.0,97.0,98.0,2,62.9516129032258
10026,2001-07-21IND00021,2001-07-21,12.0,93.0,84.0,27.0,97.0,98.0,2,62.9516129032258
10027,2001-07-21IND00022,2001-07-21,12.0,90.0,84.0,27.0,97.0,98.0,2,62.41935483870967
10028,2001-07-22IND00045,2001-07-22,18.0,82.0,84.0,98.0,97.0,98.0,3,80.29032258064515
10029,2001-07-23IND00043,2001-07-23,12.0,92.0,84.0,53.0,97.0,98.0,2,69.48387096774192
10030,2001-07-25IND00023,2001-07-25,12.0,67.0,84.0,18.0,97.0,98.0,2,56.01612903225805
10031,2001-07-27IND00044,2001-07-27,12.0,93.0,5.0,98.0,97.0,97.0,3,70.96774193548386
10032,2001-07-28IND00035,2001-07-28,12.0,92.0,84.0,53.0,97.0,98.0,2,69.48387096774192
10033,2001-07-28IND00042,2001-07-28,12.0,92.0,84.0,37.0,97.0,98.0,2,65.35483870967741
10034,2001-07-30IND00024,2001-07-30,0.0,92.0,84.0,80.0,97.0,98.0,3,74.51612903225805
10035,2001-07-30IND00048,2001-07-30,0.0,92.0,84.0,18.0,97.0,98.0,2,58.51612903225806
10036,2001-07-30IND00049,2001-07-30,10.0,67.0,84.0,10.0,97.0,98.0,2,53.629032258064505
10037,2001-07-30IND00060,2001-07-30,0.0,92.0,84.0,18.0,97.0,98.0,2,58.51612903225806
10038,2001-07-30IND00061,2001-07-30,0.0,93.0,84.0,8.0,97.0,98.0,2,56.11290322580644
10039,2001-07-30IND00063,2001-07-30,12.0,92.0,53.0,71.0,97.0,98.0,3,70.12903225806451
10040,2001-07-30IND00064,2001-07-30,12.0,92.0,68.0,71.0,97.0,98.0,3,72.06451612903224
10041,2001-08-01IND00037,2001-08-01,18.0,82.0,84.0,71.0,97.0,98.0,3,73.32258064516128
10042,2001-08-01IND00067,2001-08-01,12.0,67.0,34.0,10.0,97.0,98.0,1,47.49999999999999
10043,2001-08-01IND00068,2001-08-01,12.0,67.0,62.0,53.0,97.0,98.0,2,62.209677419354826
10044,2001-08-02IND00003,2001-08-02,10.0,93.0,84.0,80.0,97.0,98.0,3,76.30645161290322
10045,2001-08-03IND00002,2001-08-03,0.0,8.0,39.0,13.0,97.0,95.0,1,36.177419354838705
10046,2001-08-06IND00070,2001-08-06,12.0,82.0,84.0,71.0,97.0,98.0,3,72.35483870967741
10047,2001-08-07IND00007,2001-08-07,12.0,92.0,25.0,63.0,97.0,98.0,2,64.4516129032258
10048,2001-08-07IND00036,2001-08-07,12.0,90.0,84.0,71.0,97.0,97.0,3,73.66129032258064
10049,2001-08-07IND00055,2001-08-07,12.0,93.0,25.0,71.0,97.0,98.0,2,66.69354838709677
10050,2001-08-07IND00056,2001-08-07,12.0,90.0,39.0,80.0,97.0,95.0,2,69.95161290322581
10051,2001-08-07IND00062,2001-08-07,0.0,67.0,62.0,13.0,97.0,98.0,1,49.951612903225794
10052,2001-08-07IND00069,2001-08-07,10.0,82.0,84.0,71.0,97.0,98.0,3,72.03225806451611
10053,2001-08-08IND00012,2001-08-08,12.0,93.0,57.0,71.0,97.0,98.0,3,70.82258064516128
10054,2001-08-08IND00028,2001-08-08,12.0,90.0,84.0,71.0,97.0,98.0,3,73.77419354838709
10055,2001-08-08IND00038,2001-08-08,12.0,90.0,53.0,98.0,97.0,98.0,3,76.74193548387096
10056,2001-08-09IND00029,2001-08-09,12.0,47.0,62.0,27.0,97.0,97.0,2,51.838709677419345
10057,2001-08-09IND00050,2001-08-09,0.0,67.0,84.0,53.0,97.0,98.0,2,63.11290322580645
10058,2001-08-10IND00004,2001-08-10,12.0,92.0,5.0,80.0,97.0,98.0,2,66.25806451612902
10059,2001-08-10IND00005,2001-08-10,12.0,92.0,5.0,80.0,97.0,98.0,2,66.25806451612902
10060,2001-08-10IND00020,2001-08-10,12.0,93.0,84.0,27.0,97.0,98.0,2,62.9516129032258
10061,2001-08-10IND00021,2001-08-10,12.0,93.0,84.0,27.0,97.0,98.0,2,62.9516129032258
10062,2001-08-10IND00022,2001-08-10,12.0,92.0,84.0,37.0,97.0,98.0,2,65.35483870967741
10063,2001-08-12IND00011,2001-08-12,15.0,90.0,68.0,71.0,97.0,98.0,3,72.19354838709675
10064,2001-08-13IND00013,2001-08-13,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10065,2001-08-13IND00014,2001-08-13,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
10066,2001-08-13IND00017,2001-08-13,12.0,8.0,84.0,37.0,97.0,98.0,2,50.4516129032258
10067,2001-08-13IND00019,2001-08-13,10.0,90.0,84.0,53.0,97.0,98.0,2,68.80645161290322
10068,2001-08-13IND00054,2001-08-13,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
10069,2001-08-14IND00018,2001-08-14,12.0,90.0,84.0,53.0,97.0,98.0,2,69.1290322580645
10070,2001-08-14IND00051,2001-08-14,0.0,93.0,84.0,27.0,97.0,98.0,2,61.01612903225805
10071,2001-08-15IND00072,2001-08-15,0.0,90.0,84.0,18.0,97.0,98.0,2,58.16129032258064
10072,2001-08-16IND00026,2001-08-16,12.0,82.0,84.0,80.0,97.0,98.0,3,74.67741935483869
10073,2001-08-20IND00043,2001-08-20,12.0,67.0,84.0,80.0,97.0,98.0,3,72.01612903225805
10074,2001-08-21IND00024,2001-08-21,0.0,93.0,84.0,22.0,97.0,98.0,2,59.7258064516129
10075,2001-08-22IND00023,2001-08-22,10.0,67.0,84.0,22.0,97.0,98.0,2,56.7258064516129
10076,2001-08-22IND00048,2001-08-22,0.0,93.0,84.0,22.0,97.0,98.0,2,59.7258064516129
10077,2001-08-22IND00049,2001-08-22,0.0,67.0,84.0,18.0,97.0,98.0,2,54.08064516129031
10078,2001-08-24IND00039,2001-08-24,15.0,90.0,84.0,98.0,97.0,98.0,3,81.22580645161288
10079,2001-08-24IND00045,2001-08-24,15.0,67.0,84.0,98.0,97.0,98.0,3,77.14516129032256
10080,2001-08-24IND00057,2001-08-24,12.0,67.0,84.0,8.0,97.0,98.0,2,53.43548387096774
10081,2001-08-24IND00058,2001-08-24,12.0,67.0,84.0,8.0,97.0,98.0,2,53.43548387096774
10082,2001-08-24IND00059,2001-08-24,10.0,93.0,84.0,18.0,97.0,98.0,2,60.30645161290322
10083,2001-08-24IND00060,2001-08-24,12.0,93.0,84.0,10.0,97.0,98.0,2,58.56451612903225
10084,2001-08-24IND00061,2001-08-24,12.0,90.0,84.0,8.0,97.0,98.0,2,57.516129032258064
10085,2001-08-27IND00033,2001-08-27,15.0,90.0,84.0,53.0,97.0,98.0,2,69.61290322580645
10086,2001-08-27IND00034,2001-08-27,12.0,82.0,84.0,37.0,97.0,98.0,2,63.58064516129031
10087,2001-08-27IND00041,2001-08-27,12.0,93.0,84.0,27.0,97.0,98.0,2,62.9516129032258
10088,2001-08-28IND00044,2001-08-28,12.0,67.0,5.0,98.0,97.0,98.0,2,66.46774193548386
10089,2001-08-29IND00035,2001-08-29,12.0,90.0,84.0,53.0,97.0,98.0,2,69.1290322580645
10090,2001-08-29IND00042,2001-08-29,12.0,92.0,84.0,53.0,97.0,98.0,2,69.48387096774192
10091,2001-08-29IND00063,2001-08-29,12.0,67.0,84.0,71.0,97.0,98.0,2,69.69354838709677
10092,2001-08-29IND00064,2001-08-29,12.0,67.0,84.0,71.0,97.0,98.0,2,69.69354838709677
10093,2001-09-03IND00067,2001-09-03,12.0,67.0,57.0,27.0,97.0,98.0,2,54.854838709677416
10094,2001-09-03IND00068,2001-09-03,12.0,67.0,84.0,27.0,97.0,98.0,2,58.338709677419345
10095,2001-09-04IND00003,2001-09-04,0.0,93.0,84.0,80.0,97.0,98.0,3,74.69354838709677
10096,2001-09-04IND00069,2001-09-04,10.0,82.0,84.0,71.0,97.0,98.0,3,72.03225806451611
10097,2001-09-05IND00002,2001-09-05,0.0,92.0,34.0,8.0,97.0,78.0,1,47.2258064516129
10098,2001-09-05IND00043,2001-09-05,12.0,67.0,84.0,53.0,97.0,98.0,2,65.04838709677418
10099,2001-09-05IND00044,2001-09-05,12.0,67.0,5.0,98.0,97.0,97.0,2,66.35483870967741
10100,2001-09-05IND00062,2001-09-05,0.0,92.0,84.0,2.0,97.0,98.0,2,54.38709677419354
10101,2001-09-06IND00070,2001-09-06,10.0,82.0,84.0,80.0,97.0,98.0,3,74.35483870967741
10102,2001-09-07IND00007,2001-09-07,12.0,93.0,25.0,80.0,97.0,98.0,2,69.01612903225805
10103,2001-09-07IND00020,2001-09-07,10.0,92.0,84.0,27.0,97.0,98.0,2,62.451612903225794
10104,2001-09-07IND00021,2001-09-07,10.0,92.0,84.0,27.0,97.0,98.0,2,62.451612903225794
10105,2001-09-07IND00022,2001-09-07,12.0,90.0,84.0,37.0,97.0,98.0,2,65.0
10106,2001-09-07IND00032,2001-09-07,0.0,93.0,84.0,80.0,97.0,98.0,3,74.69354838709677
10107,2001-09-07IND00039,2001-09-07,12.0,67.0,84.0,98.0,97.0,98.0,3,76.66129032258064
10108,2001-09-07IND00051,2001-09-07,0.0,67.0,84.0,27.0,97.0,98.0,2,56.4032258064516
10109,2001-09-07IND00055,2001-09-07,12.0,93.0,25.0,71.0,97.0,98.0,2,66.69354838709677
10110,2001-09-07IND00056,2001-09-07,10.0,92.0,5.0,80.0,97.0,78.0,2,63.677419354838705
10111,2001-09-09IND00012,2001-09-09,10.0,82.0,84.0,71.0,97.0,98.0,3,72.03225806451611
10112,2001-09-10IND00011,2001-09-10,15.0,82.0,84.0,71.0,97.0,98.0,3,72.83870967741933
10113,2001-09-10IND00036,2001-09-10,10.0,82.0,84.0,71.0,97.0,97.0,3,71.91935483870967
10114,2001-09-11IND00013,2001-09-11,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10115,2001-09-11IND00014,2001-09-11,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10116,2001-09-11IND00017,2001-09-11,12.0,93.0,84.0,45.0,97.0,98.0,2,67.59677419354837
10117,2001-09-11IND00019,2001-09-11,12.0,93.0,84.0,53.0,97.0,98.0,2,69.66129032258063
10118,2001-09-11IND00028,2001-09-11,10.0,90.0,84.0,71.0,97.0,98.0,3,73.4516129032258
10119,2001-09-11IND00037,2001-09-11,18.0,82.0,84.0,71.0,97.0,98.0,3,73.32258064516128
10120,2001-09-11IND00054,2001-09-11,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10121,2001-09-12IND00004,2001-09-12,12.0,67.0,84.0,63.0,97.0,98.0,2,67.6290322580645
10122,2001-09-12IND00005,2001-09-12,12.0,93.0,84.0,71.0,97.0,98.0,3,74.30645161290322
10123,2001-09-12IND00018,2001-09-12,12.0,93.0,84.0,53.0,97.0,98.0,2,69.66129032258063
10124,2001-09-12IND00026,2001-09-12,12.0,82.0,84.0,80.0,97.0,98.0,3,74.67741935483869
10125,2001-09-14IND00033,2001-09-14,12.0,67.0,84.0,53.0,97.0,98.0,2,65.04838709677418
10126,2001-09-14IND00034,2001-09-14,0.0,47.0,84.0,71.0,97.0,98.0,2,64.20967741935483
10127,2001-09-18IND00038,2001-09-18,12.0,92.0,62.0,98.0,97.0,98.0,3,78.25806451612902
10128,2001-09-18IND00050,2001-09-18,0.0,67.0,84.0,53.0,97.0,98.0,2,63.11290322580645
10129,2001-09-19IND00057,2001-09-19,12.0,67.0,84.0,2.0,97.0,98.0,2,51.887096774193544
10130,2001-09-19IND00058,2001-09-19,12.0,67.0,84.0,5.0,97.0,98.0,2,52.66129032258063
10131,2001-09-19IND00059,2001-09-19,15.0,67.0,84.0,13.0,97.0,98.0,2,55.20967741935483
10132,2001-09-19IND00072,2001-09-19,0.0,47.0,84.0,53.0,97.0,98.0,2,59.56451612903225
10133,2001-09-20IND00023,2001-09-20,0.0,67.0,84.0,13.0,97.0,98.0,2,52.79032258064516
10134,2001-09-20IND00035,2001-09-20,12.0,92.0,84.0,53.0,97.0,98.0,2,69.48387096774192
10135,2001-09-20IND00042,2001-09-20,12.0,93.0,84.0,53.0,97.0,98.0,2,69.66129032258063
10136,2001-09-21IND00029,2001-09-21,12.0,47.0,68.0,22.0,97.0,97.0,2,51.32258064516128
10137,2001-09-23IND00045,2001-09-23,10.0,82.0,84.0,98.0,97.0,98.0,3,78.99999999999999
10138,2001-09-24IND00024,2001-09-24,0.0,67.0,84.0,27.0,97.0,98.0,2,56.4032258064516
10139,2001-09-24IND00041,2001-09-24,12.0,67.0,84.0,45.0,97.0,98.0,2,62.98387096774192
10140,2001-09-24IND00060,2001-09-24,0.0,67.0,84.0,10.0,97.0,98.0,2,52.01612903225806
10141,2001-09-24IND00061,2001-09-24,0.0,67.0,84.0,8.0,97.0,98.0,2,51.49999999999999
10142,2001-09-24IND00063,2001-09-24,0.0,67.0,48.0,71.0,97.0,98.0,2,63.11290322580645
10143,2001-09-24IND00064,2001-09-24,0.0,67.0,84.0,80.0,97.0,98.0,3,70.08064516129032
10144,2001-09-25IND00048,2001-09-25,0.0,67.0,84.0,27.0,97.0,98.0,2,56.4032258064516
10145,2001-09-25IND00049,2001-09-25,0.0,67.0,84.0,10.0,97.0,98.0,2,52.01612903225806
10146,2001-10-01IND00067,2001-10-01,12.0,93.0,84.0,13.0,97.0,98.0,2,59.338709677419345
10147,2001-10-01IND00068,2001-10-01,12.0,67.0,84.0,45.0,97.0,98.0,2,62.98387096774192
10148,2001-10-03IND00003,2001-10-03,0.0,67.0,84.0,80.0,97.0,98.0,3,70.08064516129032
10149,2001-10-03IND00020,2001-10-03,10.0,92.0,84.0,37.0,97.0,98.0,2,65.03225806451611
10150,2001-10-03IND00021,2001-10-03,10.0,92.0,84.0,27.0,97.0,98.0,2,62.451612903225794
10151,2001-10-03IND00022,2001-10-03,12.0,92.0,84.0,45.0,97.0,98.0,2,67.41935483870967
10152,2001-10-04IND00002,2001-10-04,0.0,92.0,39.0,13.0,97.0,98.0,2,51.419354838709666
10153,2001-10-04IND00025,2001-10-04,12.0,82.0,84.0,98.0,97.0,98.0,3,79.32258064516128
10154,2001-10-04IND00031,2001-10-04,0.0,47.0,84.0,45.0,97.0,98.0,2,57.499999999999986
10155,2001-10-04IND00062,2001-10-04,0.0,90.0,62.0,13.0,97.0,98.0,2,54.03225806451612
10156,2001-10-04IND00072,2001-10-04,10.0,82.0,84.0,45.0,97.0,98.0,2,65.32258064516128
10157,2001-10-05IND00015,2001-10-05,0.0,67.0,84.0,98.0,97.0,98.0,3,74.72580645161288
10158,2001-10-05IND00017,2001-10-05,12.0,90.0,84.0,63.0,97.0,98.0,3,71.70967741935483
10159,2001-10-05IND00019,2001-10-05,12.0,93.0,84.0,53.0,97.0,98.0,2,69.66129032258063
10160,2001-10-05IND00027,2001-10-05,12.0,93.0,84.0,98.0,97.0,98.0,3,81.27419354838709
10161,2001-10-05IND00037,2001-10-05,15.0,67.0,84.0,53.0,97.0,98.0,2,65.53225806451613
10162,2001-10-05IND00038,2001-10-05,12.0,67.0,57.0,98.0,97.0,98.0,3,73.1774193548387
10163,2001-10-05IND00051,2001-10-05,0.0,47.0,84.0,53.0,97.0,98.0,2,59.56451612903225
10164,2001-10-05IND00057,2001-10-05,0.0,47.0,84.0,8.0,97.0,98.0,1,47.9516129032258
10165,2001-10-05IND00058,2001-10-05,0.0,67.0,84.0,22.0,97.0,98.0,2,55.11290322580645
10166,2001-10-05IND00059,2001-10-05,12.0,19.0,84.0,27.0,97.0,98.0,1,49.82258064516128
10167,2001-10-05IND00070,2001-10-05,15.0,90.0,84.0,71.0,97.0,98.0,3,74.25806451612902
10168,2001-10-06IND00018,2001-10-06,15.0,90.0,84.0,63.0,97.0,98.0,3,72.19354838709677
10169,2001-10-07IND00007,2001-10-07,0.0,93.0,68.0,53.0,97.0,98.0,2,65.66129032258064
10170,2001-10-07IND00055,2001-10-07,0.0,93.0,68.0,63.0,97.0,98.0,2,68.24193548387096
10171,2001-10-07IND00056,2001-10-07,0.0,92.0,5.0,80.0,97.0,78.0,2,62.064516129032256
10172,2001-10-08IND00012,2001-10-08,10.0,67.0,76.0,71.0,97.0,98.0,2,68.33870967741935
10173,2001-10-08IND00016,2001-10-08,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10174,2001-10-08IND00069,2001-10-08,10.0,90.0,84.0,71.0,97.0,98.0,3,73.4516129032258
10175,2001-10-08IND00071,2001-10-08,0.0,19.0,84.0,53.0,97.0,98.0,2,54.59677419354838
10176,2001-10-09IND00052,2001-10-09,15.0,82.0,84.0,71.0,97.0,98.0,3,72.83870967741933
10177,2001-10-10IND00011,2001-10-10,15.0,67.0,84.0,71.0,97.0,98.0,3,70.17741935483869
10178,2001-10-10IND00030,2001-10-10,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10179,2001-10-11IND00009,2001-10-11,12.0,93.0,76.0,98.0,97.0,95.0,3,79.9032258064516
10180,2001-10-11IND00014,2001-10-11,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10181,2001-10-11IND00053,2001-10-11,0.0,67.0,84.0,98.0,97.0,98.0,3,74.72580645161288
10182,2001-10-11IND00054,2001-10-11,0.0,67.0,84.0,98.0,97.0,98.0,3,74.72580645161288
10183,2001-10-12IND00004,2001-10-12,12.0,93.0,84.0,63.0,97.0,98.0,3,72.24193548387096
10184,2001-10-12IND00005,2001-10-12,12.0,93.0,84.0,71.0,97.0,98.0,3,74.30645161290322
10185,2001-10-12IND00010,2001-10-12,12.0,82.0,76.0,98.0,97.0,95.0,3,77.9516129032258
10186,2001-10-12IND00013,2001-10-12,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10187,2001-10-15IND00036,2001-10-15,12.0,67.0,84.0,71.0,97.0,98.0,2,69.69354838709677
10188,2001-10-16IND00028,2001-10-16,12.0,67.0,68.0,63.0,97.0,98.0,2,65.56451612903226
10189,2001-10-17IND00035,2001-10-17,12.0,92.0,84.0,63.0,97.0,98.0,3,72.06451612903224
10190,2001-10-17IND00042,2001-10-17,12.0,67.0,84.0,53.0,97.0,98.0,2,65.04838709677418
10191,2001-10-18IND00033,2001-10-18,15.0,82.0,84.0,53.0,97.0,98.0,2,68.19354838709677
10192,2001-10-19IND00029,2001-10-19,12.0,47.0,39.0,18.0,97.0,98.0,1,46.66129032258063
10193,2001-10-20IND00034,2001-10-20,10.0,67.0,84.0,53.0,97.0,98.0,2,64.7258064516129
10194,2001-10-20IND00041,2001-10-20,10.0,67.0,84.0,63.0,97.0,98.0,2,67.30645161290322
10195,2001-10-20IND00060,2001-10-20,18.0,67.0,84.0,45.0,97.0,98.0,2,63.951612903225794
10196,2001-10-20IND00061,2001-10-20,12.0,67.0,84.0,13.0,97.0,98.0,2,54.7258064516129
10197,2001-10-22IND00043,2001-10-22,12.0,92.0,84.0,53.0,97.0,98.0,2,69.48387096774192
10198,2001-10-24IND00050,2001-10-24,0.0,82.0,84.0,53.0,97.0,98.0,2,65.77419354838709
10199,2001-10-27IND00045,2001-10-27,12.0,82.0,68.0,98.0,97.0,95.0,3,76.91935483870967
10200,2001-10-29IND00044,2001-10-29,12.0,67.0,34.0,98.0,97.0,95.0,2,69.87096774193547
10201,2001-10-29IND00063,2001-10-29,0.0,67.0,76.0,80.0,97.0,98.0,2,69.04838709677419
10202,2001-10-29IND00064,2001-10-29,0.0,67.0,84.0,80.0,97.0,98.0,3,70.08064516129032
10203,2001-10-30IND00024,2001-10-30,10.0,93.0,84.0,18.0,97.0,98.0,2,60.30645161290322
10204,2001-10-31IND00039,2001-10-31,10.0,47.0,84.0,98.0,97.0,98.0,3,72.79032258064515
10205,2001-10-31IND00048,2001-10-31,10.0,93.0,84.0,27.0,97.0,98.0,2,62.629032258064505
10206,2001-10-31IND00049,2001-10-31,0.0,93.0,84.0,13.0,97.0,98.0,2,57.40322580645161
10207,2001-11-01IND00067,2001-11-01,10.0,67.0,76.0,13.0,97.0,98.0,2,53.37096774193548
10208,2001-11-01IND00068,2001-11-01,10.0,67.0,84.0,53.0,97.0,98.0,2,64.7258064516129
10209,2001-11-02IND00002,2001-11-02,0.0,90.0,76.0,27.0,97.0,98.0,2,59.451612903225794
10210,2001-11-02IND00003,2001-11-02,0.0,67.0,84.0,80.0,97.0,98.0,3,70.08064516129032
10211,2001-11-03IND00017,2001-11-03,12.0,93.0,84.0,53.0,97.0,98.0,2,69.66129032258063
10212,2001-11-03IND00019,2001-11-03,12.0,93.0,84.0,98.0,97.0,98.0,3,81.27419354838709
10213,2001-11-03IND00020,2001-11-03,10.0,93.0,84.0,27.0,97.0,98.0,2,62.629032258064505
10214,2001-11-03IND00021,2001-11-03,10.0,93.0,84.0,27.0,97.0,98.0,2,62.629032258064505
10215,2001-11-03IND00062,2001-11-03,0.0,2.0,84.0,80.0,97.0,97.0,2,58.43548387096774
10216,2001-11-05IND00041,2001-11-05,12.0,67.0,84.0,63.0,97.0,98.0,2,67.6290322580645
10217,2001-11-05IND00069,2001-11-05,10.0,92.0,84.0,63.0,97.0,98.0,3,71.74193548387096
10218,2001-11-06IND00011,2001-11-06,18.0,93.0,84.0,71.0,97.0,98.0,3,75.27419354838709
10219,2001-11-06IND00012,2001-11-06,10.0,67.0,84.0,71.0,97.0,98.0,2,69.37096774193547
10220,2001-11-06IND00038,2001-11-06,12.0,82.0,68.0,98.0,97.0,98.0,3,77.25806451612901
10221,2001-11-06IND00043,2001-11-06,12.0,47.0,84.0,45.0,97.0,98.0,2,59.43548387096774
10222,2001-11-07IND00007,2001-11-07,12.0,67.0,84.0,53.0,97.0,98.0,2,65.04838709677418
10223,2001-11-07IND00037,2001-11-07,15.0,93.0,84.0,71.0,97.0,98.0,3,74.79032258064514
10224,2001-11-07IND00055,2001-11-07,10.0,93.0,84.0,53.0,97.0,98.0,2,69.33870967741935
10225,2001-11-07IND00056,2001-11-07,10.0,55.0,5.0,80.0,97.0,50.0,2,53.9516129032258
10226,2001-11-08IND00018,2001-11-08,12.0,90.0,84.0,53.0,97.0,98.0,2,69.1290322580645
10227,2001-11-08IND00070,2001-11-08,18.0,93.0,84.0,53.0,97.0,98.0,3,70.6290322580645
10228,2001-11-09IND00004,2001-11-09,12.0,93.0,84.0,63.0,97.0,98.0,3,72.24193548387096
10229,2001-11-09IND00005,2001-11-09,15.0,92.0,84.0,53.0,97.0,98.0,2,69.96774193548386
10230,2001-11-10IND00036,2001-11-10,12.0,67.0,84.0,63.0,97.0,98.0,2,67.6290322580645
10231,2001-11-11IND00028,2001-11-11,12.0,67.0,84.0,63.0,97.0,98.0,2,67.6290322580645
10232,2001-11-12IND00013,2001-11-12,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10233,2001-11-12IND00014,2001-11-12,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10234,2001-11-12IND00054,2001-11-12,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10235,2001-11-15IND00045,2001-11-15,15.0,82.0,76.0,98.0,97.0,95.0,3,78.43548387096773
10236,2001-11-16IND00025,2001-11-16,10.0,67.0,84.0,98.0,97.0,98.0,3,76.33870967741935
10237,2001-11-20IND00039,2001-11-20,12.0,82.0,84.0,98.0,97.0,98.0,3,79.32258064516128
10238,2001-11-21IND00057,2001-11-21,21.0,93.0,84.0,8.0,97.0,98.0,2,59.49999999999999
10239,2001-11-21IND00058,2001-11-21,23.0,67.0,84.0,8.0,97.0,98.0,2,55.20967741935483
10240,2001-11-21IND00059,2001-11-21,23.0,67.0,84.0,13.0,97.0,98.0,2,56.49999999999999
10241,2001-11-21IND00060,2001-11-21,21.0,67.0,84.0,22.0,97.0,98.0,2,58.49999999999999
10242,2001-11-21IND00061,2001-11-21,23.0,93.0,84.0,8.0,97.0,98.0,2,59.82258064516129
10243,2001-11-22IND00035,2001-11-22,12.0,93.0,84.0,53.0,97.0,98.0,2,69.66129032258063
10244,2001-11-22IND00042,2001-11-22,12.0,93.0,84.0,53.0,97.0,98.0,2,69.66129032258063
10245,2001-11-24IND00024,2001-11-24,0.0,67.0,84.0,18.0,97.0,98.0,2,54.08064516129031
